COD_NDP,DECRETO_LU,DISTRITO,DIRECCION,PLANTA,UNIDADES_VUT,EXPEDIENTE_LU,TIPO,RESOLUCION_LU,EXPEDIENTE_LF,DECRETO  LF,RESOLUCION_LF
11009378,Conceder,Distrito de Arganzuela,CALLE BRONCE 9,BAJA 1UD- PRIMERA 1UD,2, 220/2022/00147,VIVIENDAS DE USO TURÍSTICO,19/08/22,220/2023/04219,28/12/23,Conceder
11039707,Conceder,Distrito de Chamberí,CALLE BLASCO DE GARAY  16,BAJA,1,350/2020/00281,VIVIENDAS DE USO TURÍSTICO,01/04/22,,,
11006219,Conceder,Distrito de Centro,CALLE SAN HERMENEGILDO  4,BAJA,1,350/2021/04272,VIVIENDAS DE USO TURÍSTICO,18/08/22,350/2022/12600,19/06/23,Conceder
11007086,Conceder,Distrito de Centro,CALLE LUNA  5,BAJA,2,350/2021/04353,VIVIENDAS DE USO TURÍSTICO,03/05/23,350/2023/27760,11/04/24,Conceder
11029032,Conceder,Distrito de Tetuan,CALLE TENERIFE 4,BAJA,1,350/2021/05022,VIVIENDAS DE USO TURÍSTICO,26/05/22,350/2022/08258,14/04/23,Conceder
11017096,Conceder,Distrito de Salamanca,GLORIETA CAMPANAR   1,BAJA,1,350/2021/05040,VIVIENDAS DE USO TURÍSTICO,18/03/22,350/2025/32740,16/12/25,Conceder
11030259,Conceder,Distrito de Tetuan,CALLE SAN GERMAN 49,PRIMERA,1,350/2022/00038,VIVIENDAS DE USO TURÍSTICO,04/03/22,350/2024/10387,17/10/24,Conceder
11013576,Conceder,Distrito de Retiro,CALLE DOCE DE OCTUBRE 34,BAJA,1,350/2022/00042,VIVIENDAS DE USO TURÍSTICO,04/07/22,,,
11012256,Conceder,Distrito de Retiro,CALLE ANTONIO ARIAS 12,BAJA 1 UD - SEMISOTANO 2 UD,3,350/2022/00052,VIVIENDAS DE USO TURÍSTICO,18/08/22,,,
11011921,Conceder,Distrito de Retiro,CALLE SIRIO 46,BAJA,1,350/2022/00107,VIVIENDAS DE USO TURÍSTICO,22/04/22,350/2022/06359,15/04/23,Conceder
11002182,Conceder,Distrito de Centro,CALLE RODAS 3,BAJA,1,350/2022/00307,VIVIENDAS DE USO TURÍSTICO,12/04/22,220/2022/05850,25/10/22,Conceder
11002479,Conceder,Distrito de Centro,CALLE MINISTRILES 10,BAJA,1,350/2022/01247,VIVIENDAS DE USO TURÍSTICO,12/01/24,350/2025/16833,02/12/25,Conceder
11117238,Conceder,Distrito de Hortaleza,CALLE TRIBALDOS 56,BAJA,1,350/2022/01311,VIVIENDAS DE USO TURÍSTICO,03/02/22,350/2025/25323,05/02/26,Conceder
11104439,Conceder,Distrito de Ciudad Lineal,CALLE RICARDO ORTIZ 18,SOTANO,1,350/2022/01538,VIVIENDAS DE USO TURÍSTICO,26/05/22,350/2023/13389,11/02/24,Conceder
11104439,Conceder,Distrito de Ciudad Lineal,CALLE RICARDO ORTIZ 18,BAJA,1,350/2022/01542,VIVIENDAS DE USO TURÍSTICO,12/06/23,350/2023/18469,05/02/24,Conceder
11069564,Conceder,Distrito de Carabanchel,PASEO SANTA MARIA DE LA CABEZA 124,PRIMERA,1,350/2022/03028,VIVIENDAS DE USO TURÍSTICO,28/06/22,350/2025/05146,04/04/25,Conceder
11084110,Conceder,Distrito de Usera,PASEO SANTA MARIA DE LA CABEZA 97,BAJA,1,350/2022/03030,VIVIENDAS DE USO TURÍSTICO,18/08/22,350/2025/05147,24/09/25,Conceder
31006525,Conceder,Distrito de Usera,CALLE ALERCE 29,BAJA,1,350/2022/03032,VIVIENDAS DE USO TURÍSTICO,27/06/22,350/2023/26295,31/10/23,Conceder
11117240,Conceder,Distrito de Hortaleza,CALLE TRIBALDOS 60,BAJA,1,350/2022/03200,VIVIENDAS DE USO TURÍSTICO,18/08/22,350/2022/07320,20/01/23,Conceder
31015438,Conceder,Distrito de Latina,PASEO JESUITAS 43,PRIMERA,1,350/2022/03296,VIVIENDAS DE USO TURÍSTICO,18/07/22,,,
11024046,Conceder,Distrito de Chamartín,CALLE FERNANDEZ DE OVIEDO 5,SEMISOTANO,1,350/2022/03545,VIVIENDAS DE USO TURÍSTICO,12/05/23,,,
11001826,Conceder,Distrito de Centro,CALLE FRAY CEFERINO GONZALEZ 16,BAJA,2,350/2022/03674,VIVIENDAS DE USO TURÍSTICO,27/10/23,350/2025/05810,18/06/25,Conceder
11007336,Conceder,Distrito de Centro,CALLE ABADA 4,BAJA,1,350/2022/03689,VIVIENDAS DE USO TURÍSTICO,07/10/22,350/2023/20452,25/09/23,Conceder
11007336,Conceder,Distrito de Centro,CALLE ABADA 4,BAJA,1,350/2022/03690,VIVIENDAS DE USO TURÍSTICO,10/11/22,350/2023/20453,25/09/23,Conceder
11005433,Conceder,Distrito de Centro,CALLE DIVINO PASTOR 30,BAJA,1,350/2022/03760,VIVIENDAS DE USO TURÍSTICO,18/07/23,350/2023/24862,13/12/23,Conceder
11038238,Conceder,Distrito de Tetuan,PASEO DIRECCION 8,BAJA,3,350/2022/03902,VIVIENDAS DE USO TURÍSTICO,28/09/22,350/2023/20658,30/11/23,Conceder
11003364,Conceder,Distrito de Centro,CALLE GOBERNADOR  25,BAJA,1,350/2022/03929,VIVIENDAS DE USO TURÍSTICO,28/10/22,350/2023/08803,02/06/23,Conceder
11001591,Conceder,Distrito de Centro,CALLE RELATORES 8,BAJA,1,350/2022/03934,VIVIENDAS DE USO TURÍSTICO,28/10/22,350/2023/13570,26/10/23,Conceder
11029844,Conceder,Distrito de Tetuan,CALLE TERUEL 15,BAJA,1,350/2022/04654,VIVIENDAS DE USO TURÍSTICO,08/06/23,,,
11008264,Conceder,Distrito de Arganzuela,PASEO PONTONES 15,BAJA,1,350/2022/06390,VIVIENDAS DE USO TURÍSTICO,20/12/22,350/2023/25727,11/02/24,Conceder
11077950,Conceder,Distrito de Carabanchel,CALLE JOAQUIN TURINA 41,BAJA,1,350/2022/06757,VIVIENDAS DE USO TURÍSTICO,07/11/22,350/2023/24401,19/02/24,Conceder
11010335,Conceder,Distrito de Arganzuela,CALLE MURCIA 24,BAJA,1,350/2022/07652,VIVIENDAS DE USO TURÍSTICO,11/04/23,350/2023/11695,20/06/23,Conceder
11010775,Conceder,Distrito de Retiro,CALLE NARCISO SERRA 9,BAJA,1,350/2022/08143,VIVIENDAS DE USO TURÍSTICO,03/05/23,350/2023/2080,06/10/23,Conceder
31023975,Conceder,Distrito de Centro,CALLE SANTA AGUEDA 1,BAJA,2,350/2022/08849,VIVIENDAS DE USO TURÍSTICO,11/11/22,,,
11039829,Conceder,Distrito de Chamberí,CALLE RUIZ 28,BAJA,1,350/2022/09286,VIVIENDAS DE USO TURÍSTICO,10/11/22,350/2023/05897,17/04/23,Conceder
11001320,Conceder,Distrito de Centro,CALLE ARGANZUELA 15,BAJA,1,350/2022/09462,VIVIENDAS DE USO TURÍSTICO,10/11/22,350/2023/33967,11/01/24,Conceder
11028703,Conceder,Distrito de Tetuan,CALLE FERNANDO OSSORIO 9,PRIMERA,1,350/2022/10135,VIVIENDAS DE USO TURÍSTICO,11/11/22,,,
11006005,Conceder,Distrito de Centro,CALLE SAN VICENTE FERRER 47,BAJA,1,350/2022/10218,VIVIENDAS DE USO TURÍSTICO,17/02/23,350/2023/17279,10/08/23,Conceder
11017123,Conceder,Distrito de Salamanca,CALLE FRANCISCO NAVACERRADA 26,BAJA,1,350/2022/10394,VIVIENDAS DE USO TURÍSTICO,18/11/22,350/2023/20232,18/07/23,Conceder
11086829,Conceder,Distrito de Usera,CALLE FELIPE CASTRO 5,BAJA,2,350/2022/10446,VIVIENDAS DE USO TURÍSTICO,10/01/23,350/2023/12428,14/06/23,Conceder
11101762,Conceder,Distrito de Moratalaz,CALLE ENTRE ARROYOS 29,BAJA,1,350/2022/10485,VIVIENDAS DE USO TURÍSTICO,10/01/23,350/2023/31993,31/10/23,Conceder
11140684,Conceder,Distrito de Barajas,CALLE ZODIACO 3,BAJA,1,350/2022/10496,VIVIENDAS DE USO TURÍSTICO,22/02/23,350/2023/06100,04/09/23,Conceder
11004833,Conceder,Distrito de Centro,CALLE SAN GREGORIO 7,BAJA,1,350/2022/11314,VIVIENDAS DE USO TURÍSTICO,28/11/22,350/2023/28297,14/02/24,Conceder
11022779,Conceder,Distrito de Chamartín,CALLE CLARA DEL REY 33,BAJA,3,350/2022/11653,VIVIENDAS DE USO TURÍSTICO,28/11/22,350/2023/00203,10/03/23,Conceder
11115381,Conceder,Distrito de Hortaleza,CALLE PUERTO REAL 2,BAJA,1,350/2022/12373,VIVIENDAS DE USO TURÍSTICO,09/05/23,350/2023/16173,16/07/24,Conceder
11084041,Conceder,Distrito de Usera,CALLE ANTONIO LOPEZ 140,BAJA,1,350/2022/12967,VIVIENDAS DE USO TURÍSTICO,13/12/22,350/2023/21413,25/07/23,Conceder
11071782,Conceder,Distrito de Carabanchel,CALLE CARLOS DABAN 22,BAJA,1,350/2022/13493,VIVIENDAS DE USO TURÍSTICO,02/06/23,350/2025/16543,29/10/25,Conceder
11000578,Conceder,Distrito de Centro,PLAZA CRUZ VERDE 1,2 BAJA Y SOTANO,2,350/2022/14094,VIVIENDAS DE USO TURÍSTICO,24/02/23,350/2024/24184,04/10/24,Conceder
11052082,Conceder,Distrito de Moncloa-Aravaca,AVENIDA VALLADOLID 35,BAJA,1,350/2022/14663,VIVIENDAS DE USO TURÍSTICO,29/12/22,350/2023/24146,20/10/23,Conceder
11013068,Conceder,Distrito de Retiro,CALLE ANDRES TORREJON 24,BAJA,1,350/2022/14764,VIVIENDAS DE USO TURÍSTICO,23/05/23,350/2023/17620,29/08/23,Conceder
11008023,Conceder,Distrito de Arganzuela,PASEO VIRGEN DEL PUERTO 11,BAJA,1,350/2022/14892,VIVIENDAS DE USO TURÍSTICO,10/01/23,350/2023/19469,22/09/23,Conceder
11004528,Conceder,Distrito de Centro,CALLE SAN BARTOLOME 19,BAJA,1,350/2022/15298,VIVIENDAS DE USO TURÍSTICO,03/05/23,350/2023/24385,13/11/23,Conceder
20044114,Conceder,Distrito de Barajas,CALLE ALGEMESI 31,BAJA,1,350/2022/15739,VIVIENDAS DE USO TURÍSTICO,02/06/23,350/2023/18483,12/12/24,Conceder
31069902,Conceder,Distrito de Hortaleza,CALLE TUNAIMA 24,BAJA,1,350/2022/16068,VIVIENDAS DE USO TURÍSTICO,21/06/23,350/2024/01510,02/04/24,Conceder
11022370,Conceder,Distrito de Chamartín,CALLE CANILLAS 96,BAJA,1,350/2022/16074,VIVIENDAS DE USO TURÍSTICO,10/01/23,350/2023/16290,26/06/23,Conceder
11071537,Conceder,Distrito de Carabanchel,PASEO SAN ILLAN 59,PRIMERA,1,350/2022/16252,VIVIENDAS DE USO TURÍSTICO,12/09/23,350/2024/13079,31/05/24,Conceder
11008023,Conceder,Distrito de Arganzuela,PASEO VIRGEN DEL PUERTO 11,BAJA,1,350/2022/16293,VIVIENDAS DE USO TURÍSTICO,10/01/23,350/2023/19476,10/07/23,Conceder
11032333,Conceder,Distrito de Tetuan,CALLE MATILDE LANDA 28,BAJA,1,350/2022/16603,VIVIENDAS DE USO TURÍSTICO,27/01/23,500/2022/07013,26/09/22,Conceder
11001391,Conceder,Distrito de Centro,CALLE MIRA EL RIO ALTA 5,BAJA,1,350/2022/16865,VIVIENDAS DE USO TURÍSTICO,10/01/23,350/2023/03926,14/04/23,Conceder
20050360,Conceder,Distrito de Latina,CALLE SANGUIÑO 2,BAJA,3,350/2022/16994,VIVIENDAS DE USO TURÍSTICO,16/03/23,350/2023/19705,14/07/23,Conceder
11008022,Conceder,Distrito de Arganzuela,PASEO VIRGEN DEL PUERTO 9,BAJA,1,350/2022/17065,VIVIENDAS DE USO TURÍSTICO,10/01/23,350/2023/19463,21/07/23,Conceder
11008022,Conceder,Distrito de Arganzuela,PASEO VIRGEN DEL PUERTO 9,BAJA,1,350/2022/17066,VIVIENDAS DE USO TURÍSTICO,20/01/23,350/2023/19487,22/09/23,Conceder
11000419,Conceder,Distrito de Centro,CALLE ESCALINATA 4,BAJA,1,350/2022/17110,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2024/04739,12/07/24,Conceder
11008022,Conceder,Distrito de Arganzuela,PASEO VIRGEN DEL PUERTO 9,BAJA,1,350/2022/17186,VIVIENDAS DE USO TURÍSTICO,20/01/23,350/2023/19500,21/07/23,Conceder
11008022,Conceder,Distrito de Arganzuela,PASEO VIRGEN DEL PUERTO 9,BAJA,1,350/2022/17195,VIVIENDAS DE USO TURÍSTICO,10/01/23,350/2023/19481,13/07/23,Conceder
11073896,Conceder,Distrito de Carabanchel,CALLE VIA CARPETANA 137,PRIMERA,1,350/2022/17460,VIVIENDAS DE USO TURÍSTICO,13/09/23,350/2024/14982,04/10/24,Conceder
11024223,Conceder,Distrito de Chamartín,CALLE PRADILLO 7,BAJA,1,350/2022/17466,VIVIENDAS DE USO TURÍSTICO,26/12/23,350/2024/03114,04/10/24,Conceder
11006912,Conceder,Distrito de Centro,CALLE LUNA 26,BAJA,1,350/2022/17473,VIVIENDAS DE USO TURÍSTICO,27/01/23,350/2023/12586,12/05/23,Conceder
11132786,Conceder,Distrito de Vicálvaro,CALLE VILLACARLOS 10,BAJA,1,350/2022/17531,VIVIENDAS DE USO TURÍSTICO,31/03/23,350/2023/17115,21/07/23,Conceder
11129070,Conceder,Distrito de Villaverde,CALLE LA CANCION DEL OLVIDO 54,BAJA,1,350/2022/17545,VIVIENDAS DE USO TURÍSTICO,27/01/23,350/2023/20064,10/07/23,Conceder
11002069,Conceder,Distrito de Centro,CALLE CARAVACA 13,BAJA,1,350/2023/00008,VIVIENDAS DE USO TURÍSTICO,20/02/24,350/2025/22046,20/12/25,Conceder
11104185,Conceder,Distrito de Ciudad Lineal,CALLE RAMON PATUEL 35,BAJA,1,350/2023/00097,VIVIENDAS DE USO TURÍSTICO,22/02/23,350/2023/10357,08/05/23,Conceder
31017532,Conceder,Distrito de Usera,CALLE ANTONIO LOPEZ 217 I,BAJA,1,350/2023/00130,VIVIENDAS DE USO TURÍSTICO,17/02/23,350/2023/25705,04/09/23,Conceder
11040186,Conceder,Distrito de Chamberí,CALLE CARDENAL CISNEROS 78,BAJA,1,350/2023/00515,VIVIENDAS DE USO TURÍSTICO,22/02/23,350/2023/13825,21/07/23,Conceder
31046157,Conceder,Distrito de Carabanchel,AVENIDA OPORTO 34,BAJA,3,350/2023/00550,VIVIENDAS DE USO TURÍSTICO,02/06/23,350/2023/30769,28/06/24,Conceder
11000787,Conceder,Distrito de Centro,CALLE MEDIODIA GRANDE 11,BAJA,1,350/2023/00744,VIVIENDAS DE USO TURÍSTICO,04/02/24,350/2024/06416,09/07/24,Conceder
11027586,Conceder,Distrito de Tetuan,CALLE ALMANSA 43,BAJA,1,350/2023/01061,VIVIENDAS DE USO TURÍSTICO,24/02/23,350/2023/21348,21/07/23,Conceder
11032752,Conceder,Distrito de Tetuan,CALLE MARTIRES DE LA VENTILLA 77,BAJA,2,350/2023/01312,VIVIENDAS DE USO TURÍSTICO,08/06/23,350/2024/13535,26/06/24,Conceder
11029061,Conceder,Distrito de Tetuan,CALLE BRAVO MURILLO 109,PRIMERA,1,350/2023/01566,VIVIENDAS DE USO TURÍSTICO,25/09/23,350/2025/33686,16/04/26,Conceder
20012608,Conceder,Distrito de Tetuan,CALLE CUEVAS 1,PRIMERA,1,350/2023/01600,VIVIENDAS DE USO TURÍSTICO,16/03/23,350/2023/15152,14/06/23,Conceder
11000593,Conceder,Distrito de Centro,CALLE PUÑONROSTRO 4,BAJA,1,350/2023/01623,VIVIENDAS DE USO TURÍSTICO,20/10/23,350/2024/05423,17/04/24,Conceder
11010118,Conceder,Distrito de Arganzuela,CALLE PALOS DE LA FRONTERA 16,BAJA,3,350/2023/01847,VIVIENDAS DE USO TURÍSTICO,10/02/23,350/2023/14809,20/06/23,Conceder
11100295,Conceder,Distrito de Puente de Vallecas,CALLE FERNANDO GIRALDEZ 43,BAJA,1,350/2023/02077,VIVIENDAS DE USO TURÍSTICO,02/06/23,350/2023/17426,20/06/23,Conceder
11006622,Conceder,Distrito de Centro,CALLE BERNARDO LOPEZ GARCIA 1,BAJA,1,350/2023/02088,VIVIENDAS DE USO TURÍSTICO,21/07/23,350/2024/01684,22/04/24,Conceder
11001857,Conceder,Distrito de Centro,CALLE CARNERO 4,BAJA,1,350/2023/02384,VIVIENDAS DE USO TURÍSTICO,10/02/23,350/2023/19725,21/06/23,Conceder
11016881,Conceder,Distrito de Salamanca,CALLE MAESTRO ALONSO 10,BAJA,1,350/2023/03865,VIVIENDAS DE USO TURÍSTICO,09/03/23,350/2023/22081,21/07/23,Conceder
11005958,Conceder,Distrito de Centro,CALLE MINAS 5,BAJA,1,350/2023/04189,VIVIENDAS DE USO TURÍSTICO,10/03/23,350/2024/20346,03/10/24,Conceder
11040400,Conceder,Distrito de Chamberí,CALLE SANTISIMA TRINIDAD 4,BAJA,1,350/2023/04241,VIVIENDAS DE USO TURÍSTICO,27/03/23,350/2023/29357,11/02/24,Conceder
11005958,Conceder,Distrito de Centro,CALLE MINAS 5,BAJA,1,350/2023/04286,VIVIENDAS DE USO TURÍSTICO,16/03/23,350/2024/20350,27/09/24,Conceder
11048294,Conceder,Distrito de Fuencarral-El Pardo,CALLE MATARO 28,BAJA,1,350/2023/04303,VIVIENDAS DE USO TURÍSTICO,11/04/23,350/2023/30836,03/11/23,Conceder
11040400,Conceder,Distrito de Chamberí,CALLE SANTISIMA TRINIDAD 4,BAJA,1,350/2023/04322,VIVIENDAS DE USO TURÍSTICO,11/04/23,350/2023/29357,17/04/23,Conceder
11008876,Conceder,Distrito de Arganzuela,CALLE PARROCO JULIO MORATE 1,BAJA,2,350/2023/04635,VIVIENDAS DE USO TURÍSTICO,21/03/23,350/2023/21772,18/07/23,Conceder
11020108,Conceder,Distrito de Salamanca,CALLE GENERAL ORAA 20,BAJA,1,350/2023/04678,VIVIENDAS DE USO TURÍSTICO,11/04/23,350/2024/01918,05/04/24,Conceder
11019461,Conceder,Distrito de Salamanca,CALLE GENERAL PARDIÑAS 69,BAJA,1,350/2023/04812,VIVIENDAS DE USO TURÍSTICO,14/03/23,350/2024/09274,10/06/24,Conceder
11025608,Conceder,Distrito de Chamartín,CALLE DOCTOR FLEMING 12,BAJA,1,350/2023/05225,VIVIENDAS DE USO TURÍSTICO,11/04/23,350/2023/24427,21/11/23,Conceder
11048275,Conceder,Distrito de Fuencarral-El Pardo,CALLE MANRESA 90,BAJA,1,350/2023/05314,VIVIENDAS DE USO TURÍSTICO,15/09/23,350/2024/24151,29/10/24,Conceder
11051489,Conceder,Distrito de Moncloa-Aravaca,PASEO FLORIDA 57,PRIMERA,1,350/2023/05315,VIVIENDAS DE USO TURÍSTICO,20/10/23,350/2024/32504,13/05/25,Conceder
11000787,Conceder,Distrito de Centro,CALLE MEDIODIA GRANDE 11,BAJA,1,350/2023/05316,VIVIENDAS DE USO TURÍSTICO,12/09/23,350/2024/05625,05/04/24,Conceder
11028851,Conceder,Distrito de Tetuan,CALLE SAN RAIMUNDO 18,BAJA,1,350/2023/05318,VIVIENDAS DE USO TURÍSTICO,27/06/24,350/2024/24836,13/12/24,Conceder
11022877,Conceder,Distrito de Chamartín,CALLE SANCHEZ BALDERAS 10,BAJA,1,350/2023/05337,VIVIENDAS DE USO TURÍSTICO,28/11/23,350/2023/37339,05/04/24,Conceder
11022877,Conceder,Distrito de Chamartín,CALLE SANCHEZ BALDERAS 10,BAJA,1,350/2023/05352,VIVIENDAS DE USO TURÍSTICO,13/09/23,350/2023/37342,05/04/24,Conceder
11020277,Conceder,Distrito de Chamartín,CALLE PRINCIPE DE VERGARA 103,BAJA,1,350/2023/05354,VIVIENDAS DE USO TURÍSTICO,16/03/23,350/2023/19815,21/07/23,Conceder
11032093,Conceder,Distrito de Tetuan,CALLE MAGNOLIAS 89,PRIMERA,1,350/2023/05360,VIVIENDAS DE USO TURÍSTICO,26/06/23,350/2023/28347,11/02/24,Conceder
11047039,Conceder,Distrito de Fuencarral-El Pardo,CALLE ISIDRO FERNANDEZ 3,BAJA,1,350/2023/05374,VIVIENDAS DE USO TURÍSTICO,24/11/23,,,
11072120,Conceder,Distrito de Carabanchel,CALLE IBAÑEZ MARIN 9,PRIMERA,1,350/2023/05386,VIVIENDAS DE USO TURÍSTICO,13/09/23,350/2024/14983,28/11/24,Conceder
11069257,Conceder,Distrito de Carabanchel,CALLE VICENTE MARTIN ARIAS 16,BAJA,1,350/2023/05442,VIVIENDAS DE USO TURÍSTICO,16/03/23,350/2023/10776,26/04/23,Conceder
11070167,Conceder,Distrito de Carabanchel,CALLE BENITO PRIETO 12,PRIMERA,1,350/2023/05495,VIVIENDAS DE USO TURÍSTICO,07/08/23,350/2025/03810,07/05/25,Conceder
11070167,Conceder,Distrito de Carabanchel,CALLE BENITO PRIETO 12,PRIMERA,1,350/2023/05497,VIVIENDAS DE USO TURÍSTICO,17/11/23,,,
11101715,Conceder,Distrito de Moratalaz,CALLE CORREGIDOR SEÑOR DE LA ELIPA 9,BAJA,1,350/2023/05498,VIVIENDAS DE USO TURÍSTICO,08/09/23,350/2023/27818,25/04/24,Conceder
11040449,Conceder,Distrito de Chamberí,CALLE GENERAL ALVAREZ DE CASTRO 4,BAJA,1,350/2023/05609,VIVIENDAS DE USO TURÍSTICO,11/04/23,,,
11080794,Conceder,Distrito de Usera,PLAZA SOLIDARIDAD 1,BAJA,4,350/2023/05749,VIVIENDAS DE USO TURÍSTICO,27/03/23,350/2023/21047,06/10/23,Conceder
11100443,Conceder,Distrito de Puente de Vallecas,CALLE SIERRA DE MEIRA 57,BAJA,1,350/2023/06046,VIVIENDAS DE USO TURÍSTICO,08/06/23,350/2024/14607,04/10/24,Conceder
20110660,Conceder,Distrito de Tetuan,CALLE DON QUIJOTE 7,BAJA,1,350/2023/06048,VIVIENDAS DE USO TURÍSTICO,13/06/23,350/2023/38282,28/12/23,Conceder
31011854,Conceder,Distrito de Usera,CALLE ANTONIO LOPEZ 246 A,BAJA,2,350/2023/06343,VIVIENDAS DE USO TURÍSTICO,27/03/23,350/2023/35679,29/02/24,Conceder
11016526,Conceder,Distrito de Salamanca,CALLE HERMOSILLA 169,BAJA,3,350/2023/06380,VIVIENDAS DE USO TURÍSTICO,14/04/23,350/2024/02208,08/04/24,Conceder
11008023,Conceder,Distrito de Arganzuela,PASEO VIRGEN DEL PUERTO 11,BAJA,1,350/2023/06627,VIVIENDAS DE USO TURÍSTICO,14/04/23,350/2023/19476,10/07/23,Conceder
11001021,Conceder,Distrito de Centro,CALLE TORO 3,BAJA,1,350/2023/06639,VIVIENDAS DE USO TURÍSTICO,02/10/23,350/2024/03357,17/10/24,Conceder
11033553,Conceder,Distrito de Tetuan,CALLE PLATANO 34,BAJA,1,350/2023/06751,VIVIENDAS DE USO TURÍSTICO,27/03/23,350/2023/15889,20/06/23,Conceder
11104889,Conceder,Distrito de Ciudad Lineal,CALLE VEREDA DEL CARMEN 4,BAJA,1,350/2023/06757,VIVIENDAS DE USO TURÍSTICO,27/03/23,350/2025/17840,01/08/25,Conceder
11037253,Conceder,Distrito de Tetuan,CALLE ISLA DE GOMERA 5,BAJA,3,350/2023/06779,VIVIENDAS DE USO TURÍSTICO,18/05/23,350/2023/15899,20/08/23,Conceder
11008022,Conceder,Distrito de Arganzuela,PASEO VIRGEN DEL PUERTO 9,BAJA,1,350/2023/06806,VIVIENDAS DE USO TURÍSTICO,14/04/23,350/2023/19500,21/07/23,Conceder
11036251,Conceder,Distrito de Tetuan,CALLE CUEVAS 34,BAJA,1,350/2023/06827,VIVIENDAS DE USO TURÍSTICO,14/04/23,350/2023/15950,26/06/23,Conceder
11052306,Conceder,Distrito de Moncloa-Aravaca,CALLE VENTURA RODRIGUEZ 15,BAJA,1,350/2023/06828,VIVIENDAS DE USO TURÍSTICO,14/04/23,350/2024/20318,14/08/24,Conceder
11008022,Conceder,Distrito de Arganzuela,PASEO VIRGEN DEL PUERTO 9,BAJA,1,350/2023/06830,VIVIENDAS DE USO TURÍSTICO,14/04/23,350/2023/19487,22/09/23,Conceder
11075424,Conceder,Distrito de Carabanchel,CALLE HERMANAS ALONSO BARCELO 6,BAJA,1,350/2023/06886,VIVIENDAS DE USO TURÍSTICO,16/03/23,350/2023/17070,21/07/23,Conceder
11027537,Conceder,Distrito de Chamartín,CALLE INFANTA MARIA TERESA 7,BAJA,5,350/2023/07017,VIVIENDAS DE USO TURÍSTICO,20/04/23,350/2023/15628,26/06/23,Conceder
11008022,Conceder,Distrito de Arganzuela,PASEO VIRGEN DEL PUERTO 9,BAJA,1,350/2023/07126,VIVIENDAS DE USO TURÍSTICO,17/04/23,350/2023/19481,13/07/23,Conceder
11008023,Conceder,Distrito de Arganzuela,PASEO VIRGEN DEL PUERTO 11,BAJA,1,350/2023/07134,VIVIENDAS DE USO TURÍSTICO,17/04/23,350/2023/19469,22/09/23,Conceder
11008022,Conceder,Distrito de Arganzuela,PASEO VIRGEN DEL PUERTO 9,BAJA,1,350/2023/07142,VIVIENDAS DE USO TURÍSTICO,20/04/23,350/2023/19463,21/07/23,Conceder
11010065,Conceder,Distrito de Arganzuela,CALLE BATALLA DEL SALADO 21,BAJA,1,350/2023/07606,VIVIENDAS DE USO TURÍSTICO,17/04/23,350/2024/06592,06/03/24,Conceder
11025174,Conceder,Distrito de Chamartín,CALLE VICTOR DE LA SERNA 31,BAJA,3,350/2023/07736,VIVIENDAS DE USO TURÍSTICO,17/04/23,350/2023/37134,28/12/23,Conceder
20026368,Conceder,Distrito de Usera,CALLE ANTONIO PRIETO 26,BAJA,1,350/2023/07743,VIVIENDAS DE USO TURÍSTICO,02/06/23,350/2023/19140,29/08/23,Conceder
11137276,Conceder,Distrito de San Blas - Canillejas,CALLE LUCANO 75,BAJA,1,350/2023/07748,VIVIENDAS DE USO TURÍSTICO,12/09/23,350/2023/37775,02/04/24,Conceder
11137276,Conceder,Distrito de San Blas - Canillejas,CALLE LUCANO 75,BAJA,1,350/2023/07751,VIVIENDAS DE USO TURÍSTICO,13/09/23,350/2023/37777,29/02/24,Conceder
11008541,Conceder,Distrito de Arganzuela,CALLE EMBAJADORES 84,BAJA,1,350/2023/07953,VIVIENDAS DE USO TURÍSTICO,20/04/23,,,
11002452,Conceder,Distrito de Centro,CALLE JESUS Y MARIA 22,BAJA,1,350/2023/08026,VIVIENDAS DE USO TURÍSTICO,15/09/23,350/2023/37644,25/10/24,Conceder
11000939,Conceder,Distrito de Centro,CALLE BAILEN 37,BAJA,1,350/2023/08586,VIVIENDAS DE USO TURÍSTICO,20/04/23,350/2024/11986,21/06/24,Conceder
31009695,Conceder,Distrito de Tetuan,CALLE CASTILLO PIÑEIRO 5,BAJA,1,350/2023/08832,VIVIENDAS DE USO TURÍSTICO,20/04/23,350/2023/35453,07/12/23,Conceder
11104443,Conceder,Distrito de Ciudad Lineal,CALLE RICARDO ORTIZ 26,BAJA,1,350/2023/08911,VIVIENDAS DE USO TURÍSTICO,21/04/23,350/2024/02882,05/02/24,Conceder
11009102,Conceder,Distrito de Arganzuela,CALLE JOSE MIGUEL GORDOA 7,BAJA,3,350/2023/09390,VIVIENDAS DE USO TURÍSTICO,28/04/23,350/2024/36375,11/12/24,Conceder
20169102,Conceder,Distrito de Ciudad Lineal,CALLE FERNANDO GABRIEL 18,BAJA,1,350/2023/09517,VIVIENDAS DE USO TURÍSTICO,28/11/23,350/2023/37645,21/03/24,Conceder
11069152,Conceder,Distrito de Carabanchel,CALLE PADRE OLTRA 39,BAJA,1,350/2023/09596,VIVIENDAS DE USO TURÍSTICO,12/05/23,350/2023/29009,08/03/24,Conceder
